"County","name","value"
"McLennan","Percent.Households.Smartphone.Only","13.85"
"McLennan","Percent.Households.No.Internet","14.8"
"McLennan","Percent.Commute.Less.than.15min","33.84"
"McLennan","Percent.Commute.15min.to.29min","47.85"
"McLennan","Percent.Commute.30min.to.59min","14.58"
"McLennan","Percent.Commute.60min.or.More","3.73"
"McLennan","Percent.Housing.Units.No.Vehicle","6.03"
"McLennan","GINI.Index","0.48"
"McLennan","Percent.Unemployed","4.57"
"McLennan","Median.Household.Income","50210"
"McLennan","Median.Household.Income.Asian","47250"
"McLennan","Median.Household.Income.Black","29268"
"McLennan","Median.Household.Income.Hispanic","40653"
"McLennan","Median.Household.Income.White","64116"
"McLennan","Percent.in.Poverty","18.5"
"McLennan","Percent.in.Poverty.Asian","24.47"
"McLennan","Percent.in.Poverty.Black","34.2"
"McLennan","Percent.in.Poverty.Hispanic","22.94"
"McLennan","Percent.in.Poverty.White","12.11"
"McLennan","Percent.Households.Food.Stamps","12.18"
"McLennan","Median.Home.Value","152700"
"McLennan","Median.Rent","886"
"McLennan","Percent.Less.than.Highschool","14.58"
"McLennan","Percent.Highschool.Graduate","27.66"
"McLennan","Percent.with.Associate.Degree","32.74"
"McLennan","Percent.with.Bachelor.Degree","15.87"
"McLennan","Percent.with.Graduate.Degree","9.16"
"McLennan","Percent.Medicaid","14.87"
"McLennan","Percent.Medicare.Only","4.49"
"McLennan","Percent.Health.Insurance.Other","5.67"
"McLennan","Percent.No.Health.Insurance","14.29"
"McLennan","Obesity.Rate","33.9"
"McLennan","Diabetes.Rate","12.6"
"McLennan","Binge.Drinking.Rate","17.8"
"McLennan","Smoking.Rate","17.7"
"McLennan","Depression.Rate","22.6"
"McLennan","Anxiety.Disorders.Rate.Medicare","18"
"McLennan","Bipolar.Disorder.Rate.Medicare","4"
"McLennan","Depressive.Disorders.Rate.Medicare","20"
"McLennan","Personality.Disorders.Rate.Medicare","1"
"McLennan","Opioid.Overuse.Disorder.Rate.Medicare","1"
"McLennan","Birth.Defects.per.10k","761.63"
"McLennan","Deaths.from.Injury.per.100k","51.02"
"McLennan","Deaths.from.Transport.Accident.per.100k","14.64"
"McLennan","Deaths.from.Suicide.per.100k","15.04"
"McLennan","Deaths.from.Assault.per.100k","5.12"
"McLennan","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"McLennan","Accidental.Deaths.by.Cannabis.per.100k",""
"McLennan","Accidental.Deaths.by.Cocaine.per.100k",""
"McLennan","Accidental.Deaths.by.Heroin.per.100k",""
"McLennan","Accidental.Deaths.by.Methadone.per.100k",""
"McLennan","Accidental.Deaths.by.Opioids.per.100k",""
"McLennan","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"McLennan","Accidental.Deaths.by.Other.Opioids.per.100k",""
"McLennan","Accidental.Deaths.by.Psychostimulants.per.100k",""
"McLennan","Accidental.Deaths.by.Pyschotropics.per.100k",""
"McLennan","Accidental.Deaths.by.Synthetics.per.100k",""
"McLennan","Maternal.Deaths.per.100k","1.02"
"McLennan","Opioid.Overdose.Deaths.per.100k","3.62"
"McLennan","Drug.Poisoning.Deaths.per.100k","12.44"
"McLennan","Opioid.Dispensing.Rate.per.100","48.9"
"McLennan","HPSA.Primary.Care.Score",""
"McLennan","HPSA.Primary.Care.FTE.Short",""
"McLennan","HPSA.Mental.FTE.Short",""
"McLennan","HPSA.Mental.Score",""
"McLennan","PCPs.per.100k",""
"McLennan","Nurse.Practitioners.per.100k","75"
"McLennan","Physician.Assistants.per.100k","29"
"McLennan","Dentists.per.100k",""
"McLennan","LCDCs.per.100k",""
"McLennan","LPCs.per.100k",""
"McLennan","LCSWs.per.100k",""
"McLennan","Psychiatrists.per.100k",""
"McLennan","Mental.Health.Providers.per.100k","161.33"
"McLennan","Urgent.Care.Orgs.per.100k","0"
"McLennan","Health.Centers.per.100k","1"
"McLennan","Community.Mental.Health.Centers.per.100k","0"
"McLennan","Rural.Health.Clinics.per.100k","0"
"McLennan","Home.Health.Agencies.per.100k","5"
"McLennan","Hospices.per.100k","2"
"McLennan","Nursing.Facilities.per.100k","12"
"McLennan","Nursing.Facility.Beds.per.100k","803"
"McLennan","Skilled.Nursing.Facilities.per.100k","0"
"McLennan","Skilled.Nursing.Facility.Beds.per.100k","0"
"McLennan","Mental.Health.Facilities.per.1k","3.08"
"McLennan","Mental.Health.Facilities.Accepting.Medicare.per.1k","2.7"
"McLennan","Percent.Clinicians.Accepting.Medicaid","99.09"
"McLennan","Percent.Nursing.Homes.For.Profit","75"
"McLennan","Percent.Nursing.Homes.Chain","87.5"
"McLennan","Percent.Hospitals.Private.For.Profit","64.58"
"McLennan","Percent.Hospitals.Non.Profit","32.29"
"McLennan","Percent.Hospitals.Government","3.13"
"McLennan","Nursing.Home.Occupancy.Rate","73.64"
"McLennan","Median.Distance.to.Urgent.Care","4.42"
"McLennan","Median.Distance.to.Emergency.Department","4.65"
"McLennan","Median.Distance.to.Medical.Surgical.ICU","4.75"
"McLennan","Median.Distance.to.Trauma.Center","5.34"
"McLennan","Median.Distance.to.Pediatric.ICU","35.03"
"McLennan","Median.Distance.to.Obstetrics.Department","4.65"
"McLennan","Median.Distance.to.Health.Clinic","3.58"
"McLennan","Median.Distance.to.Alcohol.Drug.Incare","4.79"
"McMullen","State","Texas"
"McMullen","FIPS.Code","48311"
"McMullen","Population","724"
"McMullen","Economic.Region","South Texas"
"McMullen","Overall.Social.Vulnerability","0.9723"
"McMullen","Socioeconomic.Social.Vulnerability","0.9921"
"McMullen","Household.Characteristics.Social.Vulnerability","0.9091"
"McMullen","Race.Ethnicity.Social.Vulnerability","0.996"
"McMullen","Housing.Transport.Social.Vulnerability","0.7668"
"McMullen","Median.Age","36.1"
"McMullen","Percent.Age.0.to.17","29.7"
"McMullen","Percent.Age.Over.65","13.26"
"McMullen","Percent.Asian","0"
"McMullen","Percent.Black","0"
"McMullen","Percent.Hispanic","64.92"
"McMullen","Percent.White","35.08"
"McMullen","Percent.Households_Limited_English","0"
"McMullen","Percent.Veteran","3.73"
"McMullen","NCHS.Rural.Urban.Code","6"
"McMullen","Percent.Households.No.Computer.Device","7.42"
"McMullen","Percent.Households.Smartphone.Only","20.96"
"McMullen","Percent.Households.No.Internet","20.52"
"McMullen","Percent.Commute.Less.than.15min","42.5"
"McMullen","Percent.Commute.15min.to.29min","17.92"
"McMullen","Percent.Commute.30min.to.59min","22.5"
"McMullen","Percent.Commute.60min.or.More","17.08"
"McMullen","Percent.Housing.Units.No.Vehicle","2.62"
"McMullen","GINI.Index","0.48"
"McMullen","Percent.Unemployed","5.18"
"McMullen","Median.Household.Income","67386"
"McMullen","Median.Household.Income.Asian",""
"McMullen","Median.Household.Income.Black",""
"McMullen","Median.Household.Income.Hispanic","58750"
"McMullen","Median.Household.Income.White","119375"
"McMullen","Percent.in.Poverty","10.5"
"McMullen","Percent.in.Poverty.Asian",""
"McMullen","Percent.in.Poverty.Black",""
"McMullen","Percent.in.Poverty.Hispanic","12.55"
"McMullen","Percent.in.Poverty.White","6.69"
"McMullen","Percent.Households.Food.Stamps","10.04"
"McMullen","Median.Home.Value","111300"
"McMullen","Median.Rent","929"
"McMullen","Percent.Less.than.Highschool","11.09"
"McMullen","Percent.Highschool.Graduate","45.65"
"McMullen","Percent.with.Associate.Degree","28.48"
"McMullen","Percent.with.Bachelor.Degree","10.22"
"McMullen","Percent.with.Graduate.Degree","4.57"
"McMullen","Percent.Medicaid","17.4"
"McMullen","Percent.Medicare.Only","2.76"
"McMullen","Percent.Health.Insurance.Other","1.1"
"McMullen","Percent.No.Health.Insurance","24.86"
"McMullen","Obesity.Rate","38.3"
"McMullen","Diabetes.Rate","17.8"
"McMullen","Binge.Drinking.Rate","14.8"
"McMullen","Smoking.Rate","17.4"
"McMullen","Depression.Rate","19.3"
"McMullen","Anxiety.Disorders.Rate.Medicare","21"
"McMullen","Bipolar.Disorder.Rate.Medicare","0"
"McMullen","Depressive.Disorders.Rate.Medicare","15"
"McMullen","Personality.Disorders.Rate.Medicare","0"
"McMullen","Opioid.Overuse.Disorder.Rate.Medicare","0"
"McMullen","Birth.Defects.per.10k",""
"McMullen","Deaths.from.Injury.per.100k",""
"McMullen","Deaths.from.Transport.Accident.per.100k",""
"McMullen","Deaths.from.Suicide.per.100k",""
"McMullen","Deaths.from.Assault.per.100k",""
"McMullen","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"McMullen","Accidental.Deaths.by.Cannabis.per.100k",""
"McMullen","Accidental.Deaths.by.Cocaine.per.100k",""
"McMullen","Accidental.Deaths.by.Heroin.per.100k",""
"McMullen","Accidental.Deaths.by.Methadone.per.100k",""
"McMullen","Accidental.Deaths.by.Opioids.per.100k",""
"McMullen","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"McMullen","Accidental.Deaths.by.Other.Opioids.per.100k",""
"McMullen","Accidental.Deaths.by.Psychostimulants.per.100k",""
"McMullen","Accidental.Deaths.by.Pyschotropics.per.100k",""
"McMullen","Accidental.Deaths.by.Synthetics.per.100k",""
"McMullen","Maternal.Deaths.per.100k",""
"McMullen","Opioid.Overdose.Deaths.per.100k",""
"McMullen","Drug.Poisoning.Deaths.per.100k",""
"McMullen","Opioid.Dispensing.Rate.per.100",""
"McMullen","HPSA.Primary.Care.Score","7"
"McMullen","HPSA.Primary.Care.FTE.Short","0.22"
"McMullen","HPSA.Mental.FTE.Short",""
"McMullen","HPSA.Mental.Score",""
"McMullen","PCPs.per.100k",""
"McMullen","Nurse.Practitioners.per.100k","0"
"McMullen","Physician.Assistants.per.100k","139"
"McMullen","Dentists.per.100k",""
"McMullen","LCDCs.per.100k",""
"McMullen","LPCs.per.100k",""
"McMullen","LCSWs.per.100k",""
"McMullen","Psychiatrists.per.100k",""
"McMullen","Mental.Health.Providers.per.100k","0"
"McMullen","Urgent.Care.Orgs.per.100k","0"
"McMullen","Health.Centers.per.100k","0"
"McMullen","Community.Mental.Health.Centers.per.100k","0"
"McMullen","Rural.Health.Clinics.per.100k","0"
"McMullen","Home.Health.Agencies.per.100k","0"
"McMullen","Hospices.per.100k","0"
"McMullen","Nursing.Facilities.per.100k","0"
"McMullen","Nursing.Facility.Beds.per.100k","0"
"McMullen","Skilled.Nursing.Facilities.per.100k","0"
"McMullen","Skilled.Nursing.Facility.Beds.per.100k","0"
"McMullen","Mental.Health.Facilities.per.1k","0"
"McMullen","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"McMullen","Percent.Clinicians.Accepting.Medicaid","0"
"McMullen","Percent.Nursing.Homes.For.Profit",""
"McMullen","Percent.Nursing.Homes.Chain",""
"McMullen","Percent.Hospitals.Private.For.Profit","0"
"McMullen","Percent.Hospitals.Non.Profit","0"
"McMullen","Percent.Hospitals.Government","0"
"McMullen","Nursing.Home.Occupancy.Rate",""
"McMullen","Median.Distance.to.Urgent.Care","36.51"
"McMullen","Median.Distance.to.Emergency.Department","34.02"
"McMullen","Median.Distance.to.Medical.Surgical.ICU","34.02"
"McMullen","Median.Distance.to.Trauma.Center","47.91"
"McMullen","Median.Distance.to.Pediatric.ICU","68.36"
"McMullen","Median.Distance.to.Obstetrics.Department","34.02"
"McMullen","Median.Distance.to.Health.Clinic","20.77"
"McMullen","Median.Distance.to.Alcohol.Drug.Incare","45.21"
"Medina","State","Texas"
"Medina","FIPS.Code","48325"
"Medina","Population","50869"
"Medina","Economic.Region","Alamo"
"Medina","Overall.Social.Vulnerability","0.4229"
"Medina","Socioeconomic.Social.Vulnerability","0.1265"
"Medina","Household.Characteristics.Social.Vulnerability","0.4783"
"Medina","Race.Ethnicity.Social.Vulnerability","0.7431"
"Medina","Housing.Transport.Social.Vulnerability","0.7273"
"Medina","Median.Age","38.4"
"Medina","Percent.Age.0.to.17","23.03"
"Medina","Percent.Age.Over.65","16.73"
"Medina","Percent.Asian","0.73"
"Medina","Percent.Black","2.25"
"Medina","Percent.Hispanic","52.31"
"Medina","Percent.White","42.52"
"Medina","Percent.Households_Limited_English","4.2"
"Medina","Percent.Veteran","10.96"
"Medina","NCHS.Rural.Urban.Code","2"
"Medina","Percent.Households.No.Computer.Device","13.7"
"Medina","Percent.Households.Smartphone.Only","10.64"
"Medina","Percent.Households.No.Internet","18.49"
"Medina","Percent.Commute.Less.than.15min","28.04"
"Medina","Percent.Commute.15min.to.29min","22.67"
"Medina","Percent.Commute.30min.to.59min","35.84"
"Medina","Percent.Commute.60min.or.More","13.45"
"Medina","Percent.Housing.Units.No.Vehicle","4.93"
"Medina","GINI.Index","0.44"
"Medina","Percent.Unemployed","3.3"
"Medina","Median.Household.Income","62701"
"Medina","Median.Household.Income.Asian","100888"
"Medina","Median.Household.Income.Black",""
"Medina","Median.Household.Income.Hispanic","59643"
"Medina","Median.Household.Income.White","65323"
"Medina","Percent.in.Poverty","10.52"
"Medina","Percent.in.Poverty.Asian","1.19"
"Medina","Percent.in.Poverty.Black","9.06"
"Medina","Percent.in.Poverty.Hispanic","14.66"
"Medina","Percent.in.Poverty.White","6.28"
"Medina","Percent.Households.Food.Stamps","10.5"
"Medina","Median.Home.Value","151600"
"Medina","Median.Rent","869"
"Medina","Percent.Less.than.Highschool","15.63"
"Medina","Percent.Highschool.Graduate","31.76"
"Medina","Percent.with.Associate.Degree","32.32"
"Medina","Percent.with.Bachelor.Degree","12.58"
"Medina","Percent.with.Graduate.Degree","7.71"
"Medina","Percent.Medicaid","10.99"
"Medina","Percent.Medicare.Only","5.62"
"Medina","Percent.Health.Insurance.Other","8.23"
"Medina","Percent.No.Health.Insurance","13.35"
"Medina","Obesity.Rate","39.7"
"Medina","Diabetes.Rate","13.6"
"Medina","Binge.Drinking.Rate","17.6"
"Medina","Smoking.Rate","15.5"
"Medina","Depression.Rate","20.1"
"Medina","Anxiety.Disorders.Rate.Medicare","18"
"Medina","Bipolar.Disorder.Rate.Medicare","3"
"Medina","Depressive.Disorders.Rate.Medicare","16"
"Medina","Personality.Disorders.Rate.Medicare","1"
"Medina","Opioid.Overuse.Disorder.Rate.Medicare","2"
"Medina","Birth.Defects.per.10k","591.13"
"Medina","Deaths.from.Injury.per.100k","47.2"
"Medina","Deaths.from.Transport.Accident.per.100k","20.06"
"Medina","Deaths.from.Suicide.per.100k","15.34"
"Medina","Deaths.from.Assault.per.100k","4.33"
"Medina","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Medina","Accidental.Deaths.by.Cannabis.per.100k",""
"Medina","Accidental.Deaths.by.Cocaine.per.100k",""
"Medina","Accidental.Deaths.by.Heroin.per.100k",""
"Medina","Accidental.Deaths.by.Methadone.per.100k",""
"Medina","Accidental.Deaths.by.Opioids.per.100k",""
"Medina","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Medina","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Medina","Accidental.Deaths.by.Psychostimulants.per.100k","0"
"Medina","Accidental.Deaths.by.Pyschotropics.per.100k","0"
"Medina","Accidental.Deaths.by.Synthetics.per.100k",""
"Medina","Maternal.Deaths.per.100k",""
"Medina","Opioid.Overdose.Deaths.per.100k",""
"Medina","Drug.Poisoning.Deaths.per.100k","5.11"
"Medina","Opioid.Dispensing.Rate.per.100","15"
"Medina","HPSA.Primary.Care.Score",""
"Medina","HPSA.Primary.Care.FTE.Short",""
"Medina","HPSA.Mental.FTE.Short","2.38"
"Medina","HPSA.Mental.Score","18"
"Medina","PCPs.per.100k","38.7"
"Medina","Nurse.Practitioners.per.100k","8"
"Medina","Physician.Assistants.per.100k","11"
"Medina","Dentists.per.100k","21.3"
"Medina","LCDCs.per.100k","21.3"
"Medina","LPCs.per.100k","44.6"
"Medina","LCSWs.per.100k","5.8"
"Medina","Psychiatrists.per.100k","-"
"Medina","Mental.Health.Providers.per.100k","34.89"
"Medina","Urgent.Care.Orgs.per.100k","0"
"Medina","Health.Centers.per.100k","4"
"Medina","Community.Mental.Health.Centers.per.100k","6"
"Medina","Rural.Health.Clinics.per.100k","16"
"Medina","Home.Health.Agencies.per.100k","12"
"Medina","Hospices.per.100k","0"
"Medina","Nursing.Facilities.per.100k","10"
"Medina","Nursing.Facility.Beds.per.100k","853"
"Medina","Skilled.Nursing.Facilities.per.100k","0"
"Medina","Skilled.Nursing.Facility.Beds.per.100k","0"
"Medina","Mental.Health.Facilities.per.1k","0"
"Medina","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Medina","Percent.Clinicians.Accepting.Medicaid","98.65"
"Medina","Percent.Nursing.Homes.For.Profit","100"
"Medina","Percent.Nursing.Homes.Chain","100"
"Medina","Percent.Hospitals.Private.For.Profit","45.16"
"Medina","Percent.Hospitals.Non.Profit","45.16"
"Medina","Percent.Hospitals.Government","9.68"
"Medina","Nursing.Home.Occupancy.Rate","54.22"
"Medina","Median.Distance.to.Urgent.Care","22.3"
"Medina","Median.Distance.to.Emergency.Department","16.34"
"Medina","Median.Distance.to.Medical.Surgical.ICU","25.57"
"Medina","Median.Distance.to.Trauma.Center","21.61"
"Medina","Median.Distance.to.Pediatric.ICU","26.96"
"Medina","Median.Distance.to.Obstetrics.Department","16.8"
"Medina","Median.Distance.to.Health.Clinic","4.55"
"Medina","Median.Distance.to.Alcohol.Drug.Incare","25.33"
"Menard","State","Texas"
"Menard","FIPS.Code","48327"
"Menard","Population","2108"
"Menard","Economic.Region","West Texas"
"Menard","Overall.Social.Vulnerability","0.6759"
"Menard","Socioeconomic.Social.Vulnerability","0.6245"
"Menard","Household.Characteristics.Social.Vulnerability","0.7154"
"Menard","Race.Ethnicity.Social.Vulnerability","0.4585"
"Menard","Housing.Transport.Social.Vulnerability","0.6601"
"Menard","Median.Age","54.2"
"Menard","Percent.Age.0.to.17","17.93"
"Menard","Percent.Age.Over.65","33.87"
"Menard","Percent.Asian","0"
"Menard","Percent.Black","0.09"
"Menard","Percent.Hispanic","34.39"
"Menard","Percent.White","60.82"
"Menard","Percent.Households_Limited_English","7.92"
"Menard","Percent.Veteran","17.34"
"Menard","NCHS.Rural.Urban.Code","6"
"Menard","Percent.Households.No.Computer.Device","22.42"
"Menard","Percent.Households.Smartphone.Only","25.6"
"Menard","Percent.Households.No.Internet","26.86"
"Menard","Percent.Commute.Less.than.15min","51.89"
"Menard","Percent.Commute.15min.to.29min","17.6"
"Menard","Percent.Commute.30min.to.59min","14.63"
"Menard","Percent.Commute.60min.or.More","15.89"
"Menard","Percent.Housing.Units.No.Vehicle","7.92"
"Menard","GINI.Index","0.46"
"Menard","Percent.Unemployed","4.51"
"Menard","Median.Household.Income","43826"
"Menard","Median.Household.Income.Asian",""
"Menard","Median.Household.Income.Black",""
"Menard","Median.Household.Income.Hispanic","37434"
"Menard","Median.Household.Income.White","53151"
"Menard","Percent.in.Poverty","13.93"
"Menard","Percent.in.Poverty.Asian",""
"Menard","Percent.in.Poverty.Black",""
"Menard","Percent.in.Poverty.Hispanic","20.97"
"Menard","Percent.in.Poverty.White","10.14"
"Menard","Percent.Households.Food.Stamps","5.02"
"Menard","Median.Home.Value","87300"
"Menard","Median.Rent","691"
"Menard","Percent.Less.than.Highschool","16.53"
"Menard","Percent.Highschool.Graduate","29.64"
"Menard","Percent.with.Associate.Degree","27.13"
"Menard","Percent.with.Bachelor.Degree","15.15"
"Menard","Percent.with.Graduate.Degree","11.56"
"Menard","Percent.Medicaid","11.85"
"Menard","Percent.Medicare.Only","8.13"
"Menard","Percent.Health.Insurance.Other","7.35"
"Menard","Percent.No.Health.Insurance","30.82"
"Menard","Obesity.Rate","35"
"Menard","Diabetes.Rate","16.5"
"Menard","Binge.Drinking.Rate","13.7"
"Menard","Smoking.Rate","14.5"
"Menard","Depression.Rate","19.6"
"Menard","Anxiety.Disorders.Rate.Medicare","11"
"Menard","Bipolar.Disorder.Rate.Medicare","1"
"Menard","Depressive.Disorders.Rate.Medicare","10"
"Menard","Personality.Disorders.Rate.Medicare","0"
"Menard","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Menard","Birth.Defects.per.10k",""
"Menard","Deaths.from.Injury.per.100k",""
"Menard","Deaths.from.Transport.Accident.per.100k",""
"Menard","Deaths.from.Suicide.per.100k",""
"Menard","Deaths.from.Assault.per.100k",""
"Menard","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Menard","Accidental.Deaths.by.Cannabis.per.100k",""
"Menard","Accidental.Deaths.by.Cocaine.per.100k",""
"Menard","Accidental.Deaths.by.Heroin.per.100k",""
"Menard","Accidental.Deaths.by.Methadone.per.100k","0"
"Menard","Accidental.Deaths.by.Opioids.per.100k",""
