Area,Age group,Race,Sex,,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Kerr,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kerr,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kerr,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kerr,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Kerr,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kerr,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kerr,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kerr,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kerr,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kimble,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kimble,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
King,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
King,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
King,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
King,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kinney,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kinney,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,All,All,Cases,5,--,--,--,--,--,--,--,--,--
Kleberg,All,All,All,Rate,15.61,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Hispanic,All,Cases,5,--,--,--,--,--,--,--,--,--
Kleberg,All,Hispanic,All,Rate,22.24,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Kleberg,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Kleberg,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Knox,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Knox,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
La Salle,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
La Salle,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
La Salle,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
La Salle,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
La Salle,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
La Salle,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
La Salle,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
